Rkt4_Time,Rkt4_Error_w,Rkt4_Error_q,Euler_Time,Euler_Error_w,Euler_Error_q,Verlet_Time,Verlet_Error_w,Verlet_Error_q,Buss_Time,Buss_Error_w,Buss_Error_q,Johnson_Time,Johnson_Error_w,Johnson_Error_q,Fincham_Time,Fincham_Error_w,Fincham_Error_q,Omelyan_Time,Omelyan_Error_w,Omelyan_Error_q,Mercury_Time,Mercury_Error_w,Mercury_Error_q,SPIRAL_L_Time,SPIRAL_L_Error_w,SPIRAL_L_Error_q,SPIRAL_Time,SPIRAL_Error_w,SPIRAL_Error_q,SPIRAL_L_Time2,SPIRAL_L_Error_w2,SPIRAL_L_Error_q2,Rkt_Time,Rkt_Error_w,Rkt_Error_q
4.999499999979898,3.589081045506571e-11,3.369898820861153e-9,4.999499999979898,0.0006110391555716684,0.0016116971008166864,4.999499999979898,0.00029794226034251056,0.0005683456792627532,4.999499999979898,3.0620859605777376e-6,4.4582720317623415e-6,4.999499999979898,3.182324696642037e-6,0.0005459876393474161,4.999499999979898,0.0005612965135337723,0.0021103617773010953,4.999499999979898,7.929004774048195e-8,1.3771122015143414e-5,4.999499999979898,0.0023593789007989173,0.09468090219246564,4.999499999979898,5.798528334196035e-11,3.196704288827365e-9,4.999499999979898,5.862515924056267e-11,9.615616926082092e-9,4.999499999979898,7.928842030896607e-8,7.244349803589132e-8,4.924623115577889,6.004675865373141e-25,0.0
5.099489999976113,4.110197461176688e-11,3.9572421939455505e-9,5.099489999976113,0.0006689569771652178,0.0017468428130859056,5.099489999976113,0.0003256567001907351,0.0006039465399844059,5.099489999976113,3.202296355335187e-6,5.228253841674795e-6,5.099489999976113,3.3359779469401707e-6,0.0005539355135459088,5.099489999976113,0.0006105466563641852,0.0021311602502874093,5.099489999976113,8.833245362316431e-8,1.4828486416187577e-5,5.099489999976113,0.001988756392967254,0.09750145020235024,5.099489999976113,6.196824663555603e-11,3.6238566779823746e-9,5.099489999976113,6.266453946607203e-11,1.0700244776782195e-8,5.099489999976113,8.833073194848633e-8,7.979531115340539e-8,5.025125628140704,1.381621759248565e-24,0.0
5.199479999972327,4.843718524309982e-11,4.602108309083417e-9,5.199479999972327,0.0007793876774299416,0.0022030055364380303,5.199479999972327,0.0003787375845802113,0.0007617821708476742,5.199479999972327,3.561447307453301e-6,3.7989990262643226e-6,5.199479999972327,3.7192163178557194e-6,0.000565579096514649,5.199479999972327,0.0007081087059685835,0.0020065914032166596,5.199479999972327,1.0481527827442697e-7,1.6081575786420212e-5,5.199479999972327,0.0017983857571325424,0.1015058329940158,5.199479999972327,5.994084981778438e-11,3.8234812344055784e-9,5.199479999972327,6.01681662292167e-11,1.3710388346326262e-8,5.199479999972327,1.0481332258219829e-7,9.882866730567673e-8,5.125628140703518,9.007855403224175e-25,0.0
5.299469999968542,5.209771760329333e-11,5.254384791862549e-9,5.299469999968542,0.0007897430819718259,0.002077450216725437,5.299469999968542,0.00038302177856409773,0.0006908119691294142,5.299469999968542,3.443538762882444e-6,1.63040345775674e-6,5.299469999968542,3.605159724258252e-6,0.0005787203383110319,5.299469999968542,0.0007181712873143092,0.0020985528547348333,5.299469999968542,1.0822543023704821e-7,1.7344028351073617e-5,5.299469999968542,0.0016778811933332357,0.11286390668411178,5.299469999968542,7.968806219310339e-11,4.211088363193618e-9,5.299469999968542,8.019680718285064e-11,1.3451600577988402e-8,5.299469999968542,1.0822359421896306e-7,8.052107271391639e-8,5.226130653266332,1.7073957658367237e-24,0.0
5.399459999964757,5.352629682210446e-11,5.960812862742068e-9,5.399459999964757,0.0007500599000898707,0.002150755994685361,5.399459999964757,0.0003632854431642968,0.0007456061949552983,5.399459999964757,3.1458918291178745e-6,1.059492611365905e-6,5.399459999964757,3.3029370097420462e-6,0.000591298548813371,5.399459999964757,0.0006698402674029577,0.0023153289995737833,5.399459999964757,1.0381085748565154e-7,1.877708793749771e-5,5.399459999964757,0.002241605921453563,0.1184029153112795,5.399459999964757,8.073233106227848e-11,4.9838369065254304e-9,5.399459999964757,8.156785086534337e-11,1.4029643385924729e-8,5.399459999964757,1.0380919473513372e-7,9.296390668463482e-8,5.326633165829146,3.6771327588701258e-25,0.0
5.499449999960971,5.922823209331662e-11,6.6634202376753544e-9,5.499449999960971,0.0008171452395948446,0.0020647085334576203,5.499449999960971,0.0003948510554591679,0.0007160629076657951,5.499449999960971,3.265409517373913e-6,2.091455287619706e-6,5.499449999960971,3.4375317327902983e-6,0.0006029969517513763,5.499449999960971,0.0007344010584233558,0.002589666981781024,5.499449999960971,1.1544782185072601e-7,2.0194922215173845e-5,5.499449999960971,0.0021630245564499585,0.13294151359225287,5.499449999960971,9.380429819115783e-11,5.991086457678596e-9,5.499449999960971,9.444139038465884e-11,1.3801322650870111e-8,5.499449999960971,1.1544612889655024e-7,8.675088213226449e-8,5.42713567839196,2.5781385843324596e-25,0.0
5.599439999957186,6.770805183930403e-11,7.395993209250512e-9,5.599439999957186,0.0009360241563424757,0.0021579831963573774,5.599439999957186,0.00045152259449112727,0.0007669041075358931,5.599439999957186,3.591816105265731e-6,3.0595607901701767e-6,5.599439999957186,3.792504091962717e-6,0.0006149059830661993,5.599439999957186,0.0008281533232551884,0.002949044302935967,5.599439999957186,1.3381008620395884e-7,2.171061150034865e-5,5.599439999957186,0.0030202087926708976,0.12053311052568604,5.599439999957186,8.930163046277276e-11,7.163488998110973e-9,5.599439999957186,8.973207632358787e-11,1.4841122621391694e-8,5.599439999957186,1.33808243166189e-7,1.0469158336700427e-7,5.527638190954774,5.512223960240443e-25,0.0
5.6994299999534,7.19268490859282e-11,8.123627519561285e-9,5.6994299999534,0.0009648791774818717,0.0022278047263814293,5.6994299999534,0.00046455934174180496,0.0008082988439600642,5.6994299999534,3.5521524209617016e-6,3.8937650529132326e-6,5.6994299999534,3.7621801359071695e-6,0.0006210994724657699,5.6994299999534,0.000844782379621632,0.0031774197222718854,5.6994299999534,1.3970872089330979e-7,2.3224159747699352e-5,5.6994299999534,0.0033167443433102916,0.11838207816772153,5.6994299999534,8.589751711606446e-11,8.042927805630173e-9,5.6994299999534,8.628776178812825e-11,1.5526230906367142e-8,5.6994299999534,1.3970689457969824e-7,1.214964808396069e-7,5.628140703517588,9.979025383944987e-25,0.0
5.799419999949615,7.677333773351903e-11,8.89831566526976e-9,5.799419999949615,0.0010081550862265864,0.00233327315102033,5.799419999949615,0.0004843850818453634,0.0008454704339438724,5.799419999949615,3.558198740924289e-6,3.67017227196176e-6,5.799419999949615,3.780505010411989e-6,0.0006321199265145693,5.799419999949615,0.0008758506540502268,0.0033107270650246873,5.799419999949615,1.479620006405188e-7,2.4894557609510055e-5,5.799419999949615,0.003438143584957901,0.12507595868902016,5.799419999949615,9.379300309350549e-11,8.773863063915558e-9,5.799419999949615,9.421515037862363e-11,1.6663018052831163e-8,5.799419999949615,1.479602243507983e-7,1.2459924782880984e-7,5.728643216080402,1.0869906496105684e-24,0.0
5.89940999994583,8.011378699060929e-11,9.721665884341764e-9,5.89940999994583,0.0010388935708815245,0.0024342796562062423,5.89940999994583,0.000498018019280787,0.0008675853861242668,5.89940999994583,3.5129911581384403e-6,2.5199148697051484e-6,5.89940999994583,3.7445884781778003e-6,0.0006473770074793584,5.89940999994583,0.0008985049675718444,0.0032831097625070226,5.89940999994583,1.5465221464085378e-7,2.6731598077299276e-5,5.89940999994583,0.003280612821332515,0.14157052294179973,5.89940999994583,1.1277609027461917e-10,9.138655242768536e-9,5.89940999994583,1.1332593330523362e-10,1.7872808270809803e-8,5.89940999994583,1.5465043763756905e-7,1.1389277599886019e-7,5.8291457286432165,1.1464109848506188e-24,0.0
5.999399999942044,7.210910121634762e-11,1.0526605130376531e-8,5.999399999942044,0.0008765358495357479,0.0025900264798210887,5.999399999942044,0.00041912308784750914,0.0009146318773550175,5.999399999942044,2.836790070929885e-6,1.7717337137642392e-6,5.999399999942044,3.0338158296178646e-6,0.000657427869947498,5.999399999942044,0.0007609042274390503,0.0031697830427376322,5.999399999942044,1.3249816216047945e-7,2.8579662323796985e-5,5.999399999942044,0.0025420859832549626,0.13207205324668536,5.999399999942044,1.2873709358865296e-10,9.146891713716417e-9,5.999399999942044,1.2950313539461633e-10,1.8859404309975373e-8,5.999399999942044,1.3249674053425498e-7,1.1044386545533408e-7,5.9296482412060305,1.1801527166454834e-24,0.0
