Time,q1,q2,q3,q4,w1,w2,w3
0.8648940560623927,-0.4677462269117602,0.8679214459311362,0.05382957773657821,0.15820305769273443,38.19134844507626,0.9418761320948124,0.5318546340778799
0.8818231626306142,-0.7222733442564558,0.6708960264906466,0.09499126617720079,0.13855106338718545,38.93301925590449,1.0626813379620135,0.20176316300867508
0.8988535500521139,-0.9034326605805278,0.3951381326846244,0.12848519756394589,0.1056732601080462,39.67912722071184,1.0699885056155762,-0.1585074062955605
0.9151919164383575,-0.9832393535403036,0.08270725941142307,0.14911582790166303,0.0645317964999612,40.39491747204387,0.9623424640549816,-0.4938592733528311
0.9309448658952818,-0.9597955722685516,-0.23282334464950202,0.15555382022068767,0.019716963626952938,41.085060377670374,0.7574529302628267,-0.7721820112099593
0.9464165688039277,-0.838180961220589,-0.5244387019929097,0.1476416533555005,-0.024873003312633226,41.762881761504595,0.47566170218666876,-0.9714658743738152
0.962010311526826,-0.6248616152646785,-0.7677802023318476,0.12549729436880258,-0.06566545349123465,42.44604975755519,0.1370417112654349,-1.0729490059520264
0.9775979413865103,-0.3396120175673789,-0.9310625898867132,0.09085847255118884,-0.09762617068666433,43.1289499466664,-0.22171771495305942,-1.0586979053894432
0.9924551543284963,-0.027173875261123966,-0.9916347259612255,0.049222189885633365,-0.11618660333264894,43.77985028360533,-0.5461149807538694,-0.933680045730978
1.0070106073339267,0.28656936158367213,-0.9504211013524756,0.004197762471003154,-0.12066528040711927,44.417530399151076,-0.8127661875847408,-0.7137304283263858
1.021242597809764,0.5691267560611339,-0.813776023207599,-0.039510083327314705,-0.11091561162993449,45.04103949417491,-0.9953008251845807,-0.4235283548794491
1.035744100757179,0.8009369675022378,-0.5870878347025085,-0.07902842733897508,-0.08707672539195777,45.67635603648002,-1.0787502937575946,-0.07935870284917525
1.0501577372814326,0.9478163344806019,-0.29520826945035883,-0.10882724885310215,-0.051506345696083464,46.30782311626045,-1.0458581574519565,0.2760085406127833
1.063843190357605,0.9919761734602287,0.016190281220629866,-0.12498753406982495,-0.009963052161046844,46.90738819305014,-0.9065784586763559,0.5900131339758488
1.077439206662518,0.9355763352401306,0.3275793871053348,-0.1272005140102479,0.03476629571709928,47.50303500974792,-0.6741957947080643,0.8458487042006756
1.0907365477303217,0.7856989288116633,0.6028134817934805,-0.11530226617599974,0.07744989894716056,48.08559674694735,-0.37615866260293435,1.01415218806093
1.1043891125656526,0.5469937798315283,0.8242991619677871,-0.08938957064874314,0.11549112980690823,48.68372097698276,-0.02692236153813321,1.081330285550724
1.1179033696171796,0.24869959925350868,0.9565254270125313,-0.052386333843171616,0.1430499522409317,49.27578588866346,0.3259207037069489,1.0313950236912954
1.1306657842899874,-0.0618098814407802,0.9856523242348446,-0.010415217643861423,0.15671808296485512,49.83491229030568,0.6305027206356181,0.8789006310562556
1.1434824449586134,-0.37049518093379497,0.9149084406789407,0.034465205020404906,0.1564864713711322,50.39641523033996,0.8757039313365413,0.6349351342001213
1.1561009711570613,-0.6399424516675731,0.7512417827310055,0.07685125297874215,0.14213840912454823,50.94923782138136,1.0308830156865336,0.3275365750096292
1.1690464121941828,-0.850310115830824,0.5010459153447506,0.11378397583828792,0.11392499495092417,51.51638267996202,1.0813544383436677,-0.025934121817614793
1.1817873058378452,-0.9673792463569886,0.19759043392237993,0.1394731110716408,0.07538345593148299,52.074566236860974,1.0146181941203563,-0.3748998801812919
1.1938445733645124,-0.981466797118861,-0.11323269496723803,0.15112943958854871,0.03257568776524011,52.60279986495229,0.8481889998180225,-0.6712491494130198
1.2059802461750675,-0.8961805528925643,-0.4178019339144833,0.14881380134589672,-0.012506524837311862,53.134468459339075,0.5932567324860595,-0.9044592027062164
1.2180363852071392,-0.7184268280683525,-0.6806958582948256,0.13236473865939574,-0.05473223156033103,53.66265264763874,0.27665158069889584,-1.045688243644731
1.2303427855212021,-0.4578893951019898,-0.8784403457210707,0.10237879625438248,-0.09054525354822039,54.201800881039375,-0.0791259722151913,-1.0787673894408383
1.2423686548691102,-0.1513910597827837,-0.979804551698154,0.06297802614019209,-0.114444553006858,54.72865894258174,-0.4219308358141794,-0.9959791010805139
1.253884928219507,0.1607753039518941,-0.9789319665271536,0.019564876844427672,-0.12434115225679604,55.23319140323395,-0.7110360949392495,-0.8151243289790479
1.2654145445752663,0.4600269581001909,-0.8793782048270028,-0.02517727710221262,-0.1201468909879546,55.73830842619406,-0.9312770702665107,-0.5502027066416746
1.27696896563575,0.7152599895392527,-0.6881703674440949,-0.06671439562511691,-0.10185225649229995,56.244512153014824,-1.0578668781672989,-0.22564943624253347
1.288695863730569,0.8997381751685022,-0.41871308566840243,-0.10091740306366835,-0.07047159564970035,56.758272166482456,-1.073738873769059,0.1307089551528622
1.3000899589978243,0.9858201242804887,-0.11030422235596915,-0.12270689033804763,-0.030572539273744568,57.257451957303935,-0.9758971909995195,0.4665025965621705
1.3111347912770588,0.9704621239649854,0.2024426483158622,-0.13056611446360755,0.013142672716663853,57.74133039938183,-0.7814555375099358,0.7478818375218492
1.3221366049495038,0.8574896903333893,0.49596754250412817,-0.12428296621751983,0.05728326162650515,58.22332417939267,-0.5075247600301017,0.955206060468833
1.3332612491977622,0.653499569125324,0.7433392248810675,-0.10392151486986888,0.09790520238176062,58.71069921519458,-0.17572388084920676,1.067296171500345
1.3445160258655682,0.37513929807965823,0.9150133956765203,-0.0708551227868817,0.13038613555019674,59.20377540343073,0.18150095773623254,1.0663289372144182
1.3553831298483394,0.06473218066344037,0.9861120145387073,-0.03015998030358456,0.14994404008525886,59.67986749900453,0.5105627290745608,0.9535857065203615
1.3660266870763431,-0.2482222333407569,0.9560273766294689,0.014092131071623722,0.15555960225006188,60.146165923412134,0.7837490121153452,0.7454780251678924
1.3765550390957242,-0.5351155315685884,0.8298759839135759,0.05777243237408966,0.1470359318505458,60.60741716236158,0.9774637845211231,0.4632111289138501
1.3873089795481681,-0.7739555770938484,0.6131652052014619,0.09765528925535305,0.1244372946349571,61.07855151920558,1.0744720062598696,0.12453878016060108
1.3981358780677302,-0.9320367278895535,0.32672797681918336,0.1285489462503721,0.08961883421767142,61.55288219763796,1.0564054938793521,-0.23239499241920425
1.408517020072107,-0.9879794670050746,0.015555345175172984,0.14607023881249737,0.048146540334161624,62.007684107985796,0.9293004226770971,-0.5535347544754248
1.4187891749851247,-0.9432607224127851,-0.29639267401390007,0.14966339876647639,0.003385175609437324,62.4577112510361,0.7083022759701044,-0.8175010005226723
1.4288809419484758,-0.8046926500967573,-0.5757620831015399,0.13921820064730417,-0.03982530792598916,62.8998355271304,0.41891000227904457,-0.9972534331806391
1.4392867457951453,-0.5763382381730976,-0.8052528737551744,0.11474711821378054,-0.07896292414948097,63.355717882479624,0.07482878838259105,-1.0790739791271005
1.4496909571518752,-0.2839468410868544,-0.9494478849258223,0.07870173393078302,-0.10830024156487081,63.81153047021885,-0.27967851548215716,-1.0448827340796178
1.4596108825978265,0.026380066995810404,-0.9912431722676206,0.03693531027541102,-0.12400342073113493,64.24612630191295,-0.5919773812583116,-0.9052970673091524
1.46952825235602,0.3361697457372989,-0.9333196042813934,-0.007909882671427717,-0.12586441940084,64.68061016792215,-0.8464688133357363,-0.6734170684278729
1.4792960039803371,0.6099340693803494,-0.7826098751440451,-0.05069389877656117,-0.11372045973801026,65.10853920469572,-1.0141855461296965,-0.376068714494585
1.4893648666762833,0.8296245597308092,-0.5441987942244274,-0.08875684294545721,-0.08770966358697381,65.54966003583507,-1.0812942654646034,-0.02833216323127464
1.4993752058930732,0.9605808706726022,-0.2473137777122936,-0.11636688579342963,-0.05078419185458736,65.98821693035653,-1.0323944771770364,0.32274083022504907
1.5088825255231386,0.989527601832516,0.061640314402970596,-0.13021303372238688,-0.00895336253876419,66.40473633912853,-0.8818098081797954,0.6264275394631948
1.5184787841580627,0.9195826323112274,0.3689317037677554,-0.13029700781117085,0.0357752716562277,66.82515220065082,-0.6403170604016203,0.8717763831158929
1.527982656997666,0.7573026531522199,0.637848845926142,-0.11636539705181476,0.07810656597442531,67.2415206041783,-0.3350837352839502,1.028454612682619
1.5377674098710812,0.5092266986113301,0.8482848385327704,-0.08869100346519161,0.115043070374629,67.67019447235528,0.016281178835454047,1.0815428439112935
1.5474473707768905,0.20776150197394935,0.9666488147456194,-0.050701466414956514,0.14090631125623573,68.09427736325478,0.36439142102542066,1.0184394396737957
1.5566390696066532,-0.1013312684348435,0.9830008000211433,-0.00842406448849139,0.15287392299774388,68.49696930074639,0.6610297740402601,0.856177340176837
1.5659458802186779,-0.4056190233494333,0.900748593315075,0.036306230165863596,0.15101998936948013,68.90470433065057,0.8966118289387962,0.6050514260846157
1.575218725908437,-0.6691475755576908,0.7265338134108422,0.078295891011061,0.13512917355922022,69.31095134396423,1.0415453108485064,0.29186189448005717
1.5847437282937011,-0.8694439412741545,0.4689014011368659,0.11415755655596249,0.1056728975412885,69.7282454411897,1.0798543974149877,-0.06256580842212374
1.5941095408588484,-0.9744981203211903,0.16365731094365943,0.1383234546357418,0.06660570518238841,70.13856536984426,1.0023370357159311,-0.4065961962834877
1.6030798356864076,-0.9775793006386948,-0.14738376312345525,0.14853910281913532,0.02351323593358464,70.53155751100148,0.8267252821604012,-0.6975136613979723
1.6121081130030814,-0.8822851033542535,-0.4474005027281964,0.1447685725697436,-0.02116239480548788,70.92708988779029,0.5660044375549984,-0.9217586325432761
1.6211732766951856,-0.6954383586510788,-0.7044911953081764,0.1269487281086442,-0.06278268456829006,71.32423827118072,0.24480710059590588,-1.0535983501780108
1.6304341709879295,-0.4289013863630334,-0.8929480450493974,0.095910008247117,-0.09740975277876361,71.72996168909499,-0.11110717210088378,-1.0759438629908835
1.6394778124037175,-0.12141325113765164,-0.9837483315600065,0.05610697963900598,-0.1197916918527029,72.12616717310311,-0.44909102035316495,-0.9840311252385026
1.6482298339504786,0.19044131509114584,-0.9732037232509206,0.012495041067983121,-0.1282594733564173,72.5095966760609,-0.7330282901107694,-0.7954052589072328
1.6569899427924886,0.4852273705228571,-0.8651549519601284,-0.031834415910948925,-0.12266979236147234,72.89338048660132,-0.9452031807234271,-0.5259191450691983
1.6658518052408546,0.7349608087101915,-0.6662673478877178,-0.07279161817926307,-0.1030621711474627,73.28162216261897,-1.0634254666414313,-0.19780363216699082
1.6748536316353078,0.9111140408224642,-0.391987557669793,-0.10593338144521179,-0.07067586535637427,73.67599571411175,-1.0700284809866774,0.15823732137945226
1.683594419897203,0.9880208759100216,-0.08315187256865249,-0.12640787739367565,-0.030357262511692122,74.05893308244558,-0.9645512862277635,0.4895312209005336
1.6921429716049374,0.964233473504756,0.2288543601419444,-0.13302202122708429,0.013587946338342016,74.43344849180474,-0.7636298642101811,0.7660740372094208
1.7006544690724748,0.844143760068047,0.5180334524434048,-0.1255631186126361,0.05741565755152482,74.80634054034088,-0.4862388417159887,0.9662151876299059
1.7093345334919667,0.6337310630535631,0.7602788650911265,-0.10409856674596478,0.09759341892896758,75.18661757327838,-0.15174190500759993,1.070968904434048
1.718116726977776,0.3517977331087237,0.9244501788691534,-0.0702495740851018,0.12920998068754466,75.57136892074153,0.20454422181171555,1.0621495475324745
1.726592590222541,0.04165189887376494,0.9877154575069503,-0.02929577680035862,0.14773304228834727,75.94269981997601,0.5292710942106829,0.9433303285875139
1.7349586829137689,-0.2701176268785899,0.9505720468555713,0.015060120263287234,0.15238912088468004,76.3092216281271,0.798003756605034,0.7301986061642776
1.7432329045580046,-0.5529430640193215,0.8187747174322825,0.05839837994995566,0.14300894820217944,76.67171852960993,0.9856136035423273,0.4456072536576442
1.7517480097789193,-0.7871924765624997,0.5970298161987685,0.09784701527930492,0.11962175811305366,77.04476863523915,1.0765407432805125,0.10516666799438648
1.7603194033066585,-0.9388917359278425,0.3082115298638653,0.127973530669487,0.08432518315087636,77.42028475370813,1.0522829781440532,-0.2504007466208562
1.7685385518197412,-0.9885553230910873,-0.002258713762969627,0.14464175368681287,0.04280227202943646,77.78036887967485,0.9207191426670397,-0.567693808603257
1.7767242716967606,-0.9382993890860103,-0.31280332989825216,0.1474610385575731,-0.0018908603790689094,78.1389884839603,0.6961652772845583,-0.8278610431124988
1.784773861139127,-0.795429066224573,-0.5888132446102178,0.13634980232563973,-0.04472465743320276,78.4916441604129,0.4052227868603182,-1.0028930616018628
1.793120591711614,-0.5633858048857623,-0.8144070730180966,0.11128086063790549,-0.08339139240397145,78.85731770653386,0.060173140970770034,-1.0799903671356113
1.8014685339173406,-0.2694824515615123,-0.9535297337407578,0.07490142504862041,-0.11202692398897354,79.22304433478314,-0.2929447899226875,-1.041241254492518
1.8094326079878,0.04004747004109518,-0.9905403689747891,0.0331277372476199,-0.12699815195316044,79.57195354919033,-0.6021706588339154,-0.8985491069716384
1.8174354904769845,0.3484685593417866,-0.9284399123496283,-0.011627106794554648,-0.12819439416032086,79.92256297567113,-0.8536603487249976,-0.6642770574201066
1.8253514557276012,0.6202196094608254,-0.7739925041286757,-0.05421878049488521,-0.11542774118295829,80.26936452377727,-1.0182000644696154,-0.3650597604695306
1.8335253021375066,0.8365824806028301,-0.5327189248814024,-0.09187921976620389,-0.08887355735449146,80.62746394680292,-1.0815359351935965,-0.016733824575187576
1.841655690239172,0.9633645963468164,-0.23478227188142284,-0.11891294529900123,-0.0516299405008482,80.9836594442682,-1.0291052971733312,0.3330800013957455
1.8493823244207621,0.9884607071236023,0.07335676741375713,-0.13217072419857845,-0.00975268230830929,81.32216632384507,-0.8762158956459533,0.6342284322051165
1.8572132073192624,0.9151813899901466,0.37930485798536373,-0.13172159494368815,0.03493235677661713,81.66524038067297,-0.6330319313686904,0.8770807111478545
1.8649991277534623,0.7499368960974029,0.6464401883740621,-0.11729519862106325,0.07714642640601142,82.00634461427245,-0.3264571410485082,1.0312253560975093
1.8730249261405296,0.4997711150694229,0.8540037584672355,-0.08921253574672809,0.11378724239480198,82.357957995244,0.02509060250598566,1.08137433928584
1.8809686036268907,0.19779043600976212,0.9689639449422103,-0.05101699842947811,0.13923032247473463,82.70597362728726,0.3719186313018809,1.0157147885555946
1.888538316301657,-0.11121844290949856,0.9822496678244771,-0.00862928617956537,0.1508031280696696,83.0376057139899,0.6671619169917026,0.8514076441493562
1.8962084579496472,-0.41414118410895046,0.8972840186177371,0.03602240125449817,0.14856263381475243,83.37363763347176,0.9005789148316415,0.5991307187589893
1.9038790319018424,-0.6760504141063658,0.7206805420109516,0.07788729159956512,0.13232144104706875,83.7096884923707,1.043443760390377,0.2850002086006069
1.9117650742805696,-0.8738290207709257,0.4615391802897124,0.11347199839884471,0.10260864045232994,84.05517910770155,1.0794426188725899,-0.0693082430991059
1.9195235618979007,-0.9760874034728051,0.15614222216557638,0.13727865003910783,0.06346305604390559,84.39508149881463,1.0000925147252246,-0.41208610992191497
1.9269778178282817,-0.9767406122015562,-0.15460897547046057,0.14717057153811441,0.020363301631310282,84.72165538017852,0.8231011002663047,-0.7017867045907886
1.9344866009997226,-0.8794288813664952,-0.4533676705638471,0.14310233542714837,-0.024172701573498063,85.050618121399,0.561764102742274,-0.924349010314918
1.942050237372968,-0.6908659745900183,-0.7090607364212592,0.12502178120162033,-0.065624930055432,85.3819840029444,0.24008088324260524,-1.0546853414651458
1.9497850973502802,-0.4233476243424802,-0.8955341424732146,0.09380574708583928,-0.09997935007836065,85.72085125786408,-0.11556613028853707,-1.0754740673443193
1.9573446952272389,-0.11588312258338283,-0.984258253181374,0.053960916050736586,-0.12204512478473838,86.0520402113003,-0.4525646091792755,-0.9824384329404109
1.9646789883091413,0.19559720651312765,-0.9719437191614846,0.01036441077258398,-0.13022948428148642,86.37335847313447,-0.7355885338066767,-0.793038150994102
1.9720267559967102,0.4893257500430682,-0.8625207857051624,-0.033842690393799495,-0.1243900192070495,86.69526706273756,-0.9466218730015594,-0.5233612801450062
1.9794804991210035,0.7379660898379216,-0.6624933751671114,-0.07466535152147788,-0.10456415920990814,87.02181847786524,-1.063930126880716,-0.19507097455947509
1.9870612696140344,0.9126890271117407,-0.3875975609666085,-0.1076093044909892,-0.07202158086025424,87.35393501193107,-1.0696580145969639,0.16072253049426918
1.994428725980067,0.9881447976432811,-0.07886595419196134,-0.12786120187218714,-0.03164700958693082,87.67670617027407,-0.9636313838372221,0.4913395527371679
2.0,0.9775650205852269,0.16246057500556302,-0.1340474643669743,0.002114094117369018,87.92078587424773,-0.8159787940677151,0.7100553553292852
